Lake;Date;Latitude;Longitude;Start_time;Gear_type;Gear_ID;Fishing_ID;Identifier;Species_ID;Intensity_class;Length;Abundance
Corriveau;2022-06-15;45°58.669';73°59.938';15:30;Minnow_trap;N13;CORR_N_13;Juliane;SeAt;0;8;5
Corriveau;2022-06-15;45°58.669';73°59.938';15:30;Minnow_trap;N13;CORR_N_13;Juliane;SeAt;0;5;4
Corriveau;2022-06-15;45°58.669';73°59.938';15:30;Minnow_trap;N13;CORR_N_13;Juliane;LeGi;1;5;2
Corriveau;2022-06-15;45°58.669';73°59.938';15:30;Minnow_trap;N13;CORR_N_13;Juliane;LeGi;1;6;1
Corriveau;2022-06-15;45°58.669';73°59.938';15:30;Minnow_trap;N13;CORR_N_13;Juliane;LeGi;2;6;1
Corriveau;2022-06-15;45°58.669';73°59.938';15:30;Minnow_trap;N13;CORR_N_13;Juliane;LeGi;3;7;1
Corriveau;2022-06-15;45°58.669';73°59.938';15:30;Minnow_trap;N13;CORR_N_13;Juliane;LeGi;1;4;4
Corriveau;2022-06-15;45°58.669';73°59.938';15:30;Minnow_trap;N13;CORR_N_13;Juliane;LeGi;1;3;1
Croche;2022-07-22;45°59.562';74°00.618';17:15;Minnow_trap;N1;CROC_N_01;Lea;SeAt;0;12;1
Croche;2022-07-22;45°59.562';74°00.618';17:15;Minnow_trap;N1;CROC_N_01;Lea;SeAt;0;11;1
Croche;2022-07-22;45°59.562';74°00.618';17:15;Minnow_trap;N1;CROC_N_01;Lea;SeAt;0;8;1
Croche;2022-07-22;45°59.562';74°00.618';17:15;Minnow_trap;N1;CROC_N_01;Lea;SeAt;0;9;1
Croche;2022-07-22;45°59.562';74°00.618';17:15;Minnow_trap;N1;CROC_N_01;Lea;LeGi;2;12;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;0;19;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;0;13;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;0;12;3
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;0;11;3
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;1;10;2
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;0;21;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;0;8;3
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;0;9;3
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;0;17;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;PiPr;0;12;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;SeAt;0;10;6
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;LeGi;2;15;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;LeGi;3;10;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;LeGi;1;7;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;LeGi;0;5;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;PiPr;0;9;1
Croche;2022-07-22;45°59.502';74°00.630';17:30;Minnow_trap;N2;CROC_N_02;Lea;PiPr;0;8;1
Croche;2022-07-22;45°59.403';74°00.416';16:57;Minnow_trap;N3;CROC_N_03;Lea;SeAt;0;12;3
Croche;2022-07-22;45°59.403';74°00.416';16:57;Minnow_trap;N3;CROC_N_03;Lea;SeAt;0;11;2
Croche;2022-07-22;45°59.403';74°00.416';16:57;Minnow_trap;N3;CROC_N_03;Lea;SeAt;1;10;2
Croche;2022-07-22;45°59.407';74°00.293';16:43;Minnow_trap;N4;CROC_N_04;Lea;SeAt;0;13;5
Croche;2022-07-22;45°59.407';74°00.293';16:43;Minnow_trap;N4;CROC_N_04;Lea;SeAt;0;12;4
Croche;2022-07-22;45°59.407';74°00.293';16:43;Minnow_trap;N4;CROC_N_04;Lea;SeAt;0;11;8
Croche;2022-07-22;45°59.407';74°00.293';16:43;Minnow_trap;N4;CROC_N_04;Lea;SeAt;0;21;1
Croche;2022-07-22;45°59.407';74°00.293';16:43;Minnow_trap;N4;CROC_N_04;Lea;SeAt;0;8;1
Croche;2022-07-22;45°59.407';74°00.293';16:43;Minnow_trap;N4;CROC_N_04;Lea;SeAt;0;17;3
Croche;2022-07-22;45°59.407';74°00.293';16:43;Minnow_trap;N4;CROC_N_04;Lea;SeAt;0;10;2
Croche;2022-07-22;45°59.545';74°00.553';16:40;Minnow_trap;N5;CROC_N_05;Lea;SeAt;0;19;1
Croche;2022-07-22;45°59.545';74°00.553';16:40;Minnow_trap;N5;CROC_N_05;Lea;SeAt;0;13;6
Croche;2022-07-22;45°59.545';74°00.553';16:40;Minnow_trap;N5;CROC_N_05;Lea;SeAt;0;12;9
Croche;2022-07-22;45°59.545';74°00.553';16:40;Minnow_trap;N5;CROC_N_05;Lea;SeAt;0;11;3
Croche;2022-07-22;45°59.545';74°00.553';16:40;Minnow_trap;N5;CROC_N_05;Lea;SeAt;0;9;2
Croche;2022-07-22;45°59.545';74°00.553';16:40;Minnow_trap;N5;CROC_N_05;Lea;SeAt;0;17;1
Croche;2022-07-22;45°59.545';74°00.553';16:40;Minnow_trap;N5;CROC_N_05;Lea;LeGi;3;8;1
Croche;2022-07-22;45°59.545';74°00.553';16:40;Minnow_trap;N5;CROC_N_05;Lea;SeAt;0;10;5
Croche;2022-07-22;45°59.456';74°00.745';17:27;Minnow_trap;N6;CROC_N_06;NA;NA;NA;NA;0
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;AmNe;0;17;1
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;SeAt;0;19;2
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;SeAt;0;13;4
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;SeAt;0;12;1
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;SeAt;0;11;2
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;SeAt;0;9;1
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;SeAt;0;17;1
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;SeAt;0;10;1
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;LeGi;3;12;1
Croche;2022-07-22;45°59.568';74°00.865';17:21;Minnow_trap;N7;CROC_N_07;Lea;LeGi;1;8;1
Croche;2022-07-22;45°59.367';74°00.372';17:48;Minnow_trap;N9;CROC_N_09;Lea;SeAt;0;13;1
Croche;2022-07-22;45°59.367';74°00.372';17:48;Minnow_trap;N9;CROC_N_09;Lea;SeAt;0;12;5
Croche;2022-07-22;45°59.367';74°00.372';17:48;Minnow_trap;N9;CROC_N_09;Lea;SeAt;0;11;1
Croche;2022-07-22;45°59.367';74°00.372';17:48;Minnow_trap;N9;CROC_N_09;Lea;SeAt;0;17;1
Croche;2022-07-22;45°59.623';74°00.512';17:13;Minnow_trap;N11;CROC_N_11;Lea;SeAt;0;13;1
Croche;2022-07-22;45°59.623';74°00.512';17:13;Minnow_trap;N11;CROC_N_11;Lea;SeAt;0;12;5
Croche;2022-07-22;45°59.623';74°00.512';17:13;Minnow_trap;N11;CROC_N_11;Lea;SeAt;0;11;1
Croche;2022-07-22;45°59.623';74°00.512';17:13;Minnow_trap;N11;CROC_N_11;Lea;SeAt;0;17;1
Croche;2022-07-22;45°59.623';74°00.512';17:13;Minnow_trap;N11;CROC_N_11;Lea;SeAt;0;10;1
Croche;2022-07-22;45°59.623';74°00.512';17:13;Minnow_trap;N11;CROC_N_11;Lea;LeGi;3;11;1
Croche;2022-07-22;45°59.623';74°00.512';17:13;Minnow_trap;N11;CROC_N_11;Lea;LeGi;0;8;1
Croche;2022-07-22;45°59.662';74°00.430';17:08;Minnow_trap;N12;CROC_N_12;Lea;SeAt;0;13;2
Croche;2022-07-22;45°59.662';74°00.430';17:08;Minnow_trap;N12;CROC_N_12;Lea;SeAt;0;11;1
Croche;2022-07-22;45°59.662';74°00.430';17:08;Minnow_trap;N12;CROC_N_12;Lea;SeAt;0;21;1
Croche;2022-07-22;45°59.662';74°00.430';17:08;Minnow_trap;N12;CROC_N_12;Lea;SeAt;0;8;2
Croche;2022-07-22;45°59.662';74°00.430';17:08;Minnow_trap;N12;CROC_N_12;Lea;SeAt;0;17;2
Croche;2022-07-22;45°59.662';74°00.430';17:08;Minnow_trap;N12;CROC_N_12;Lea;PiPr;0;12;2
Croche;2022-07-22;45°59.445';74°00.377';17:00;Minnow_trap;N13;CROC_N_13;Lea;SeAt;0;12;3
Croche;2022-07-22;45°59.445';74°00.377';17:00;Minnow_trap;N13;CROC_N_13;Lea;SeAt;0;11;1
Croche;2022-07-22;45°59.445';74°00.377';17:00;Minnow_trap;N13;CROC_N_13;Lea;SeAt;1;10;1
Croche;2022-07-22;45°59.445';74°00.377';17:00;Minnow_trap;N13;CROC_N_13;Lea;SeAt;0;21;1
Croche;2022-07-22;45°59.445';74°00.377';17:00;Minnow_trap;N13;CROC_N_13;Lea;SeAt;0;8;3
Croche;2022-07-22;45°59.445';74°00.377';17:00;Minnow_trap;N13;CROC_N_13;Lea;LeGi;0;5;1
Croche;2022-07-22;45°59.445';74°00.377';17:00;Minnow_trap;N13;CROC_N_13;Lea;SeAt;0;9;1
Croche;2022-07-22;45°59.445';74°00.377';17:00;Minnow_trap;N13;CROC_N_13;Lea;SeAt;0;7;1
Croche;2022-07-22;45°59.559';74°00.321';17:36;Minnow_trap;N14;CROC_N_14;Lea;SeAt;0;19;2
Croche;2022-07-22;45°59.559';74°00.321';17:36;Minnow_trap;N14;CROC_N_14;Lea;SeAt;0;13;2
Croche;2022-07-22;45°59.559';74°00.321';17:36;Minnow_trap;N14;CROC_N_14;Lea;SeAt;0;12;6
Croche;2022-07-22;45°59.559';74°00.321';17:36;Minnow_trap;N14;CROC_N_14;Lea;SeAt;0;11;6
Croche;2022-07-22;45°59.559';74°00.321';17:36;Minnow_trap;N14;CROC_N_14;Lea;SeAt;0;8;1
Croche;2022-07-22;45°59.559';74°00.321';17:36;Minnow_trap;N14;CROC_N_14;Lea;SeAt;0;17;4
Croche;2022-07-22;45°59.559';74°00.321';17:36;Minnow_trap;N14;CROC_N_14;Lea;SeAt;0;10;5
Croche;2022-07-22;45°59.450';74°00.830';17:25;Minnow_trap;N15;CROC_N_15;Lea;LeGi;1;7;1
Croche;2022-07-22;45°59.450';74°00.830';17:25;Minnow_trap;N15;CROC_N_15;Lea;LeGi;1;6;1
Croche;2022-07-22;45°59.450';74°00.830';17:25;Minnow_trap;N15;CROC_N_15;Lea;LeGi;2;7;1
Croche;2022-07-22;45°59.450';74°00.830';17:25;Minnow_trap;N15;CROC_N_15;Lea;LeGi;1;4;1
Croche;2022-07-22;45°59.504';74°00.269';17:38;Minnow_trap;N16;CROC_N_16;Lea;SeAt;2;8;1
Croche;2022-07-22;45°59.504';74°00.269';17:38;Minnow_trap;N16;CROC_N_16;Lea;LeGi;1;5;1
Croche;2022-07-22;45°59.504';74°00.269';17:38;Minnow_trap;N16;CROC_N_16;Lea;LeGi;2;7;1
Croche;2022-07-22;45°59.583';74°00.434';17:04;Minnow_trap;N17;CROC_N_17;Lea;AmNe;0;16;2
Croche;2022-07-22;45°59.583';74°00.434';17:04;Minnow_trap;N17;CROC_N_17;Lea;AmNe;0;19;1
Croche;2022-07-22;45°59.583';74°00.434';17:04;Minnow_trap;N17;CROC_N_17;Lea;AmNe;0;17;1
Croche;2022-07-22;45°59.583';74°00.434';17:04;Minnow_trap;N17;CROC_N_17;Lea;SeAt;0;19;2
Croche;2022-07-22;45°59.583';74°00.434';17:04;Minnow_trap;N17;CROC_N_17;Lea;SeAt;0;13;1
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;2;6;1
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;2;5;1
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;3;7;1
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;0;5;6
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;1;5;3
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;0;6;3
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;1;7;1
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;1;6;1
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;0;8;1
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;1;9;1
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;1;8;3
Croche;2022-07-22;45°59.410';74°00.308';13:39;Seine;S1;CROC_S_01;Lea;LeGi;2;10;1
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;0;7;3
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;1;7;5
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;1;6;2
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;1;9;1
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;1;8;1
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;0;6;4
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;0;5;21
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;1;5;4
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;2;6;1
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;0;4;1
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;0;2;3
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;LeGi;1;4;1
Croche;2022-07-22;45°59.545';74°00.541';16:08;Seine;S1;CROC_S_05;Lea;Chrosomus sp.;0;6;12
Croche;2022-07-22;45°59.553';74°00.238';14:15;Seine;S1;CROC_S_02;Lea;Chrosomus sp.;0;5;1
Croche;2022-07-22;45°59.553';74°00.238';14:15;Seine;S1;CROC_S_02;Lea;LeGi;1;5;1
Croche;2022-07-22;45°59.553';74°00.238';14:15;Seine;S1;CROC_S_02;Lea;SeAt;0;3;1
Croche;2022-07-22;45°59.553';74°00.238';14:15;Seine;S1;CROC_S_02;Lea;LeGi;0;1;1
Croche;2022-07-22;45°59.673';74°00.448';15:10;Seine;S1;CROC_S_04;Lea;SeAt;0;6;1
Croche;2022-07-22;45°59.673';74°00.448';15:10;Seine;S1;CROC_S_04;Lea;SeAt;0;7;1
Croche;2022-07-22;45°59.673';74°00.448';15:10;Seine;S1;CROC_S_04;Lea;SeAt;0;3;1
Croche;2022-07-22;45°59.673';74°00.448';15:10;Seine;S1;CROC_S_04;Lea;LeGi;3;9;1
Cromwell;2022-06-27;45°59.300';74°00.107';16:08;Minnow_trap;N1;CROM_N_01;Lea;LeGi;2;6;1
Cromwell;2022-06-27;45°59.300';74°00.107';16:08;Minnow_trap;N1;CROM_N_01;Lea;AmNe;0;18;1
Cromwell;2022-06-27;45°59.300';74°00.107';16:08;Minnow_trap;N1;CROM_N_01;Lea;LuCo;0;11;1
Cromwell;2022-06-27;45°59.300';74°00.107';16:08;Minnow_trap;N1;CROM_N_01;Lea;AmNe;0;16;1
Cromwell;2022-06-27;45°59.284';74°00.056';16:12;Minnow_trap;N2;CROM_N_02;Lea;AmNe;0;16;1
Cromwell;2022-06-27;45°59.284';74°00.056';16:12;Minnow_trap;N2;CROM_N_02;Lea;AmNe;0;14;3
Cromwell;2022-06-27;45°59.284';74°00.056';16:12;Minnow_trap;N2;CROM_N_02;Lea;AmNe;0;12;1
Cromwell;2022-06-27;45°59.284';74°00.056';16:12;Minnow_trap;N2;CROM_N_02;Lea;AmNe;0;10;1
Cromwell;2022-06-27;45°59.379';73°59.960';16:34;Minnow_trap;N3;CROM_N_03;NA;NA;NA;NA;0
Cromwell;2022-06-27;45°59.390';73°59.881';16:32;Minnow_trap;N4;CROM_N_04;Lea;AmNe;0;11;3
Cromwell;2022-06-27;45°59.390';73°59.881';16:32;Minnow_trap;N4;CROM_N_04;Lea;AmNe;0;13;1
Cromwell;2022-06-27;45°59.348';74°00.071';16:38;Minnow_trap;N5;CROM_N_05;Lea;LeGi;1;3;1
Cromwell;2022-06-27;45°59.298';73°59.946';16:16;Minnow_trap;N6;CROM_N_06;Lea;LeGi;3;11;1
Cromwell;2022-06-27;45°59.368';74°00.005';16:37;Minnow_trap;N7;CROM_N_07;NA;NA;NA;NA;0
Cromwell;2022-06-27;45°59.392';73°59.847';16:31;Minnow_trap;N9;CROM_N_09;Lea;LeGi;2;6;1
Cromwell;2022-06-27;45°59.392';73°59.847';16:31;Minnow_trap;N9;CROM_N_09;Lea;LeGi;1;7;1
Cromwell;2022-06-27;45°59.392';73°59.847';16:31;Minnow_trap;N9;CROM_N_09;Lea;LeGi;2;7;1
Cromwell;2022-06-27;45°59.306';73°59.793';16:19;Minnow_trap;N11;CROM_N_11;Lea;LeGi;2;6;5
Cromwell;2022-06-27;45°59.306';73°59.793';16:19;Minnow_trap;N11;CROM_N_11;Lea;LeGi;2;7;2
Cromwell;2022-06-27;45°59.306';73°59.793';16:19;Minnow_trap;N11;CROM_N_11;Lea;LeGi;1;5;1
Cromwell;2022-06-27;45°59.306';73°59.793';16:19;Minnow_trap;N11;CROM_N_11;Lea;LeGi;1;6;1
Cromwell;2022-06-27;45°59.381';73°59.919';16:33;Minnow_trap;N12;CROM_N_12;Lea;AmNe;0;13;1
Cromwell;2022-06-27;45°59.307';73°59.753';16:26;Minnow_trap;N13;CROM_N_13;NA;NA;NA;NA;0
Cromwell;2022-06-27;45°59.320';73°59.854';16:17;Minnow_trap;N14;CROM_N_14;Lea;LeGi;1;4;3
Cromwell;2022-06-27;45°59.320';73°59.854';16:17;Minnow_trap;N14;CROM_N_14;Lea;LeGi;3;8;1
Cromwell;2022-06-27;45°59.320';73°59.854';16:17;Minnow_trap;N14;CROM_N_14;Lea;LeGi;4;8;1
Cromwell;2022-06-27;45°59.320';73°59.854';16:17;Minnow_trap;N14;CROM_N_14;Lea;LeGi;2;7;1
Cromwell;2022-06-27;45°59.320';73°59.854';16:17;Minnow_trap;N14;CROM_N_14;Lea;LeGi;3;5;1
Cromwell;2022-06-27;45°59.284';74°00.009';16:13;Minnow_trap;N15;CROM_N_15;Lea;LeGi;1;3;1
Cromwell;2022-06-27;45°59.284';74°00.009';16:13;Minnow_trap;N15;CROM_N_15;Lea;LeGi;1;4;1
Cromwell;2022-06-27;45°59.284';74°00.009';16:13;Minnow_trap;N15;CROM_N_15;Lea;LeGi;2;4;1
Cromwell;2022-06-27;45°59.265';73°59.763';16:23;Minnow_trap;N16;CROM_N_16;Lea;LeGi;2;7;1
Cromwell;2022-06-27;45°59.265';73°59.763';16:23;Minnow_trap;N16;CROM_N_16;Lea;LeGi;1;5;4
Cromwell;2022-06-27;45°59.265';73°59.763';16:23;Minnow_trap;N16;CROM_N_16;Lea;LeGi;2;5;1
Cromwell;2022-06-27;45°59.326';74°00.094';16:06;Minnow_trap;N17;CROM_N_17;Lea;LeGi;3;9;1
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;LeGi;2;3;1
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;LuCo;0;8;1
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;LuCo;0;11;1
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;LuCo;0;7;1
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;SeAt;0;8;5
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;LuCo;0;5;1
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;LeGi;2;4;2
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;LeGi;3;5;1
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;LeGi;0;6;1
Cromwell;2022-06-27;45°59.277';74°00.033';16:58;Seine;S1;CROM_S_04;Lea;LeGi;1;6;1
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;SeAt;0;13;1
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;SeAt;0;14;1
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;LuCo;0;6;17
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;SeAt;0;6;2
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;LuCo;0;8;4
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;LeGi;4;7;1
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;LuCo;0;5;8
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;LuCo;0;7;6
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;LuCo;0;4;3
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;SeAt;0;10;2
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;LeGi;0;3;1
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;SeAt;0;8;1
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;LeGi;1;3;1
Cromwell;2022-06-27;45°59.404';73°59.816';15:45;Seine;S1;CROM_S_03;Juliane;SeAt;0;11;1
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LeGi;1;3;6
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LuCo;0;8;4
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;SeAt;0;9;1
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;SeAt;0;11;2
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LuCo;0;7;6
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LuCo;0;6;4
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LuCo;0;5;10
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LeGi;2;4;3
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LeGi;4;7;1
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;SeAt;0;10;1
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LeGi;1;4;1
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LeGi;1;5;1
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LuCo;0;4;1
Cromwell;2022-06-27;45°59.297';73°59.742';14:35;Seine;S1;CROM_S_01;Juliane;LeGi;0;3;1
Cromwell;2022-06-27;45°59.250';73°59.784';15:15;Seine;S1;CROM_S_02;Charles;Chrosomus sp.;0;5;1
Cromwell;2022-06-27;45°59.250';73°59.784';15:15;Seine;S1;CROM_S_02;Charles;LeGi;1;5;2
Cromwell;2022-06-27;45°59.250';73°59.784';15:15;Seine;S1;CROM_S_02;Charles;LeGi;0;5;1
Cromwell;2022-06-27;45°59.250';73°59.784';15:15;Seine;S1;CROM_S_02;Charles;LeGi;1;3;3
Cromwell;2022-06-27;45°59.250';73°59.784';15:15;Seine;S1;CROM_S_02;Charles;LuCo;0;7;1
Cromwell;2022-06-27;45°59.250';73°59.784';15:15;Seine;S1;CROM_S_02;Charles;SeAt;0;5;1
Cromwell;2022-06-27;45°59.250';73°59.784';15:15;Seine;S1;CROM_S_02;Charles;LeGi;1;4;1
Cromwell;2022-06-27;45°59.250';73°59.784';15:15;Seine;S1;CROM_S_02;Charles;LeGi;0;4;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;4;10;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;3;11;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;1;11;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;2;3;2
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;SeAt;0;5;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;3;13;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;4;7;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;1;3;5
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;SeAt;0;8;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;2;4;2
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;3;9;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;LeGi;3;6;1
Cromwell;2022-06-27;45°59.302';73°59.902';19:42;Seine;S1;CROM_S_05;Juliane;SeAt;0;7;1
