"Lake","Sampling_ID","Date","Site_latitude","Site_longitude","Cloud_cover","Sampling_time","Sampling_method","Gear_ID","Identifier","tot_AmRu","tot_FuDi","tot_MiDo","tot_Centrarchidae","tot_LeGi","tot_PeFl","tot_PiPr","tot_ChrosomusSpp.","tot_PiNo","tot_Cyprinidae","tot_SeAt","tot_LuCo","tot_AmNe","tot_CaCo","tot_EsMa","tot_UmLi","tot_RhAt","inf_AmRu","inf_FuDi","inf_MiDo","inf_Centrarchidae","inf_LeGi","inf_PeFl","inf_PiPr","inf_ChrosomusSpp.","inf_PiNo","inf_Cyprinidae","inf_SeAt","inf_LuCo","inf_AmNe","inf_CaCo","inf_EsMa","inf_UmLi","inf_RhAt","Trunk","Silt","Sand","Rock","Boulder","Macrophyte","Site_depth","Temperature","Conductivity","DO","Turbidity","pH","TOC","TN","TP","Watershed","Lake_latitude","Lake_longitude","Lake_area","Max_depth","Mean_depth","WRT","Drainage_area","Elevation","Perimeter","Connectivity"
"Corriveau","CORR_N_04","2022-06-15",45.9776833333333,-74.00205,NA,"15:12","Minnow_trap","N4","Juliane",0,0,0,0,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9772222222222,-74.0008333333333,0.057,14.4,6.8,0.06,11.23,324.5,1332.07,959.488
"Corriveau","CORR_N_05","2022-06-15",45.9766166666667,-74.00025,NA,"15:22","Minnow_trap","N5",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9772222222222,-74.0008333333333,0.057,14.4,6.8,0.06,11.23,324.5,1332.07,959.488
"Corriveau","CORR_N_03","2022-06-15",45.9785,-73.9997333333333,NA,"15:00","Minnow_trap","N3","Juliane",0,0,0,0,15,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9772222222222,-74.0008333333333,0.057,14.4,6.8,0.06,11.23,324.5,1332.07,959.488
"Croche","CROC_N_06","2022-07-22",45.9909333333333,-74.0124166666667,NA,"17:27","Minnow_trap","N6",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_04","2022-07-22",45.9901166666667,-74.0048833333333,NA,"16:43","Minnow_trap","N4","Lea",0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_05","2022-07-22",45.9924166666667,-74.0092166666667,NA,"16:40","Minnow_trap","N5","Lea",0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_01","2022-07-22",45.9927,-74.0103,NA,"17:15","Minnow_trap","N1","Lea",0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_02","2022-07-22",45.9917,-74.0105,NA,"17:30","Minnow_trap","N2","Lea",0,0,0,0,4,0,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_03","2022-07-22",45.99005,-74.0069333333333,NA,"16:57","Minnow_trap","N3","Lea",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_S_02","2022-07-22",45.99255,-74.0039666666667,NA,"14:15","Seine","S1","Lea",0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_S_04","2022-07-22",45.99455,-74.0074666666667,NA,"15:10","Seine","S1","Lea",0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_S_05","2022-07-22",45.9924166666667,-74.0090166666667,NA,"16:08","Seine","S1","Lea",0,0,0,0,47,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_07","2022-07-22",45.9928,-74.0144166666667,NA,"17:21","Minnow_trap","N7","Lea",0,0,0,0,2,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_09","2022-07-22",45.98945,-74.0062,NA,"17:48","Minnow_trap","N9","Lea",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_11","2022-07-22",45.9937166666667,-74.0085333333333,NA,"17:13","Minnow_trap","N11","Lea",0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_12","2022-07-22",45.9943666666667,-74.0071666666667,NA,"17:08","Minnow_trap","N12","Lea",0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_13","2022-07-22",45.99075,-74.0062833333333,NA,"17:00","Minnow_trap","N13","Lea",0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_14","2022-07-22",45.99265,-74.00535,NA,"17:36","Minnow_trap","N14","Lea",0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_15","2022-07-22",45.9908333333333,-74.0138333333333,NA,"17:25","Minnow_trap","N15","Lea",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_16","2022-07-22",45.9917333333333,-74.0044833333333,NA,"17:38","Minnow_trap","N16","Lea",0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_N_17","2022-07-22",45.99305,-74.0072333333333,NA,"17:04","Minnow_trap","N17","Lea",0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_S_01","2022-07-22",45.9901666666667,-74.0051333333333,NA,"13:39","Seine","S1","Lea",0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_T_01","2022-08-09",45.9943,-74.00715,100,"10:58","Transect",NA,"Louis-Philippe_Charles",0,0,0,0,116,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,52,100,0,0,0,39.5,73.5,21.3,14.2,7.84,0.38,6.09,6.36,332.81,7.0791,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_T_04","2022-08-09",45.9907166666667,-74.0066333333333,100,"14:47","Transect",NA,"Louis-Philippe_Juliane",0,0,0,0,124,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,171,97.5,0,1,1.5,10.1,97,21.9,14.3,8.2,0.19,5.89,5.39,260.99,8.0571,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Croche","CROC_T_06","2022-08-09",45.9909333333333,-74.0135833333333,100,"09:43","Transect",NA,"Charles_Louis-Philippe",0,0,0,0,47,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,73,50.5,0,46.1,2.9,3.3,94,21.6,14.2,7.71,0.24,6.05,6.3,298.61,8.8069,"Achigan",45.9927777777778,-74.0094444444444,0.179,11.4,4.7,1.4,1.072,358.7,4550.94,452.447
"Cromwell","CROM_T_02","2022-08-10",45.98835,-73.9966,80,"09:40","Transect",NA,"Louis-Philippe_Charles",0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,79,80,0,6,27,56,76,19.7,19.2,6.66,0.91,5.72,7.87,381.83,11.5249,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_T_03","2022-08-10",45.9889,-74.0016,60,"10:22","Transect",NA,"Juliane_Lea",0,0,3,0,7,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,71,0,14,15,61.5,84.5,19.6,19.6,4.56,0.56,5.76,7.57,341.93,11.8224,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_T_04","2022-08-10",45.9891333333333,-74.0011833333333,75,"10:25","Transect",NA,"Charles_Louis-Philippe",0,0,4,0,34,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,53,89.8,0,5.8,4.4,69,117,19.8,19.6,5.45,0.49,5.89,7.81,361.31,10.716,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_S_02","2022-06-27",45.9875,-73.9964,NA,"15:15","Seine","S1","Charles",0,0,0,0,8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_S_03","2022-06-27",45.9900666666667,-73.9969333333333,NA,"15:45","Seine","S1","Juliane",0,0,0,0,3,0,0,0,0,0,8,38,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_S_04","2022-06-27",45.98795,-74.00055,NA,"16:58","Seine","S1","Lea",0,0,0,0,6,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_S_05","2022-06-27",45.9883666666667,-73.9983666666667,NA,"19:42","Seine","S1","Juliane",0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_07","2022-06-27",45.9894666666667,-74.0000833333333,NA,"16:37","Minnow_trap","N7",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_09","2022-06-27",45.9898666666667,-73.99745,NA,"16:31","Minnow_trap","N9","Lea",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_11","2022-06-27",45.9884333333333,-73.99655,NA,"16:19","Minnow_trap","N11","Lea",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_12","2022-06-27",45.9896833333333,-73.99865,NA,"16:33","Minnow_trap","N12","Lea",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_13","2022-06-27",45.98845,-73.9958833333333,NA,"16:26","Minnow_trap","N13",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_14","2022-06-27",45.9886666666667,-73.9975666666667,NA,"16:17","Minnow_trap","N14","Lea",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_15","2022-06-27",45.9880666666667,-74.00015,NA,"16:13","Minnow_trap","N15","Lea",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_01","2022-06-27",45.9883333333333,-74.0017833333333,NA,"16:08","Minnow_trap","N1","Lea",0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_02","2022-06-27",45.9880666666667,-74.0009333333333,NA,"16:12","Minnow_trap","N2","Lea",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_03","2022-06-27",45.98965,-73.9993333333333,NA,"16:34","Minnow_trap","N3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_04","2022-06-27",45.9898333333333,-73.9980166666667,NA,"16:32","Minnow_trap","N4","Lea",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_05","2022-06-27",45.9891333333333,-74.0011833333333,NA,"16:38","Minnow_trap","N5","Lea",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_06","2022-06-27",45.9883,-73.9991,NA,"16:16","Minnow_trap","N6","Lea",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_17","2022-06-27",45.9887666666667,-74.0015666666667,NA,"16:06","Minnow_trap","N17","Lea",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_S_01","2022-06-27",45.9882833333333,-73.9957,NA,"14:35","Seine","S1","Juliane",0,0,0,0,13,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Cromwell","CROM_N_16","2022-06-27",45.98775,-73.99605,NA,"16:23","Minnow_trap","N16","Lea",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9891666666667,-73.9986111111111,0.102,9.8,3.5,0.078,8.136,336.8,1916.93,785.556
"Echo","ECHO_N_03","2022-07-19",45.8825,-74.0143,NA,"16:48","Minnow_trap","N3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_T_05","2022-08-16",45.88795,-74.0268166666667,10,"14:17","Transect",NA,"Lea_Juliane",4,0,2,0,43,1,0,0,0,94,0,0,0,0,0,0,0,4,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,10,84,0,7,9,58.5,52,24.6,166.3,10.18,1.56,8.25,5.67,520.91,13.1379,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_02","2022-07-19",45.89275,-74.0249666666667,NA,"16:26","Minnow_trap","N2","Lea",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_07","2022-07-19",45.8956333333333,-74.0294,NA,"16:57","Minnow_trap","N7","Lea",1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_04","2022-07-19",45.89395,-74.0322333333333,NA,"17:51","Minnow_trap","N4","Lea",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_05","2022-07-19",45.8788833333333,-74.0177,NA,"16:59","Minnow_trap","N5",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_06","2022-07-19",45.8808833333333,-74.0168333333333,NA,"16:56","Minnow_trap","N6","Lea",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_13","2022-07-19",45.8904833333333,-74.0323166666667,NA,"17:40","Minnow_trap","N13","Lea",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_14","2022-07-19",45.88375,-74.0268166666667,NA,"17:24","Minnow_trap","N14",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_15","2022-07-19",45.8919,-74.0327166666667,NA,"17:47","Minnow_trap","N15","Lea",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
"Echo","ECHO_N_16","2022-07-19",45.8806,-74.0278333333333,NA,"17:16","Minnow_trap","N16","Lea",0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Echo",45.8872222222222,-74.0233333333333,1.6,9,1.8,0.43,12.02,233,12151.01,809.508
